episode_id,member,unit_id,q,truth_kg,lower_kg,upper_kg,covered,width_kg,scale_B_kg,width_over_B
94e8919647b0de7960f4ba80,5-15-24_train-ready_all_carts.csv,5-15-24_Cart11,0.95,4.6432251774623765,3.7794539609307236,5.395174898559781,True,1.6157209376290576,4.632838256961404,0.3487540138491216
6519717f005f2303e9fa667f,5-15-24_train-ready_all_carts.csv,5-15-24_Cart13,0.05,3.6414556166018803,2.828967037399477,3.705179698492004,True,0.8762126610925272,5.206353919278677,0.16829679170445705
6519717f005f2303e9fa667f,5-15-24_train-ready_all_carts.csv,5-15-24_Cart13,0.15,2.283188790134755,2.9190023457271344,3.6950018694506377,False,0.7759995237235033,5.206353919278677,0.1490485540850468
6519717f005f2303e9fa667f,5-15-24_train-ready_all_carts.csv,5-15-24_Cart13,0.25,3.6799420314233258,3.1434056501486967,3.962653896222411,True,0.8192482460737143,5.206353919278677,0.15735546579730375
6519717f005f2303e9fa667f,5-15-24_train-ready_all_carts.csv,5-15-24_Cart13,0.35,3.9540354937908457,3.811019179273186,4.0899172802903685,True,0.2788981010171825,5.206353919278677,0.05356879408148705
6519717f005f2303e9fa667f,5-15-24_train-ready_all_carts.csv,5-15-24_Cart13,0.45,4.021271889578705,3.8736896410320876,4.5617878515563905,True,0.688098210524303,5.206353919278677,0.13216508543077238
6519717f005f2303e9fa667f,5-15-24_train-ready_all_carts.csv,5-15-24_Cart13,0.55,4.42609032000412,3.477389770006616,6.176676143402188,True,2.6992863733955725,5.206353919278677,0.5184600231268084
6519717f005f2303e9fa667f,5-15-24_train-ready_all_carts.csv,5-15-24_Cart13,0.65,4.322107113484997,3.511591211748318,6.142474701660487,True,2.630883489912169,5.206353919278677,0.5053216763021499
6519717f005f2303e9fa667f,5-15-24_train-ready_all_carts.csv,5-15-24_Cart13,0.75,3.4558935832465356,4.291938131553194,5.663298833075571,False,1.3713607015223772,5.206353919278677,0.263401359720158
6519717f005f2303e9fa667f,5-15-24_train-ready_all_carts.csv,5-15-24_Cart13,0.85,5.128657805047489,4.65851132476802,5.454698145392593,True,0.7961868206245724,5.206353919278677,0.15292598869937782
6519717f005f2303e9fa667f,5-15-24_train-ready_all_carts.csv,5-15-24_Cart13,0.95,5.407338659217004,4.473545134156241,5.964173931977985,True,1.4906287978217438,5.206353919278677,0.2863095404064012
0f9c3d02ce628d7cf0f76713,5-15-24_train-ready_all_carts.csv,5-15-24_Cart16,0.05,2.476422054523685,0.5754098797196159,2.9374223864567526,True,2.3620125067371367,4.0928388797733195,0.5771085977535367
0f9c3d02ce628d7cf0f76713,5-15-24_train-ready_all_carts.csv,5-15-24_Cart16,0.15,3.465024415685245,2.9272887340248777,3.4306981601670152,False,0.5034094261421376,4.0928388797733195,0.1229976163073438
0f9c3d02ce628d7cf0f76713,5-15-24_train-ready_all_carts.csv,5-15-24_Cart16,0.25,3.46720922004888,3.36234735598999,3.951751857694348,True,0.5894045017043577,4.0928388797733195,0.1440087232891517
0f9c3d02ce628d7cf0f76713,5-15-24_train-ready_all_carts.csv,5-15-24_Cart16,0.35,4.279472303519279,3.839566794179982,4.848382729713061,True,1.0088159355330788,4.0928388797733195,0.2464831783431826
0f9c3d02ce628d7cf0f76713,5-15-24_train-ready_all_carts.csv,5-15-24_Cart16,0.45,4.97245420810893,4.08880351232509,6.209018118873248,True,2.1202146065481573,4.0928388797733195,0.5180303131467479
0f9c3d02ce628d7cf0f76713,5-15-24_train-ready_all_carts.csv,5-15-24_Cart16,0.55,5.4901342774412445,5.101176980423023,6.386417783044529,True,1.2852408026215052,4.0928388797733195,0.314021841654487
0f9c3d02ce628d7cf0f76713,5-15-24_train-ready_all_carts.csv,5-15-24_Cart16,0.65,6.489251858700046,5.767868315542636,6.682842553638703,True,0.9149742380960673,4.0928388797733195,0.22355491261037444
0f9c3d02ce628d7cf0f76713,5-15-24_train-ready_all_carts.csv,5-15-24_Cart16,0.75,6.3392191570097,3.8805833438313333,6.6797536471126,True,2.7991703032812665,4.0928388797733195,0.6839190071993007
0f9c3d02ce628d7cf0f76713,5-15-24_train-ready_all_carts.csv,5-15-24_Cart16,0.85,3.743226954823375,3.8790071526608365,4.130019911206906,False,0.25101275854606975,4.0928388797733195,0.06132974346646453
0f9c3d02ce628d7cf0f76713,5-15-24_train-ready_all_carts.csv,5-15-24_Cart16,0.95,4.23916395981322,3.5045438675340366,5.305187256762874,True,1.8006433892288376,4.0928388797733195,0.4399497371195237
2dc8b2c36c98347cc00a3267,5-15-24_train-ready_all_carts.csv,5-15-24_Cart2,0.05,0.7515793414484251,0.43528119721177155,1.064170845760812,True,0.6288896485490403,4.8097626467025085,0.13075274077821622
2dc8b2c36c98347cc00a3267,5-15-24_train-ready_all_carts.csv,5-15-24_Cart2,0.15,1.2812357365551463,0.8422227699029959,1.471755726779185,True,0.629532956876189,4.8097626467025085,0.13088649131320151
2dc8b2c36c98347cc00a3267,5-15-24_train-ready_all_carts.csv,5-15-24_Cart2,0.25,1.743471761757447,1.3850112253810856,2.5295427153293324,True,1.1445314899482468,4.8097626467025085,0.2379600770389196
2dc8b2c36c98347cc00a3267,5-15-24_train-ready_all_carts.csv,5-15-24_Cart2,0.35,1.834934397999854,1.9330946735202328,2.5115344607639027,False,0.57843978724367,4.8097626467025085,0.12026368653352124
2dc8b2c36c98347cc00a3267,5-15-24_train-ready_all_carts.csv,5-15-24_Cart2,0.45,2.6313209445155956,1.973020395903083,3.8738307882045366,True,1.9008103923014537,4.8097626467025085,0.3951983771183838
2dc8b2c36c98347cc00a3267,5-15-24_train-ready_all_carts.csv,5-15-24_Cart2,0.55,3.067817868023844,1.9619723132428584,3.8848788708647617,True,1.9229065576219033,4.8097626467025085,0.3997924011780946
2dc8b2c36c98347cc00a3267,5-15-24_train-ready_all_carts.csv,5-15-24_Cart2,0.65,3.474619578254554,3.2050563050183407,3.74693791994083,True,0.5418816149224894,4.8097626467025085,0.11266285983862306
2dc8b2c36c98347cc00a3267,5-15-24_train-ready_all_carts.csv,5-15-24_Cart2,0.75,3.676823611515754,3.504027193194647,3.9618240109397203,True,0.4577968177450731,4.8097626467025085,0.09518075035551511
2dc8b2c36c98347cc00a3267,5-15-24_train-ready_all_carts.csv,5-15-24_Cart2,0.85,4.135543489452541,3.720956083171132,5.289614181547818,True,1.568658098376686,4.8097626467025085,0.3261404384376704
2dc8b2c36c98347cc00a3267,5-15-24_train-ready_all_carts.csv,5-15-24_Cart2,0.95,4.685510777843753,3.7995553677146714,5.760280917945428,True,1.9607255502307566,4.8097626467025085,0.40765536560832094
ee4d4d2a08966f4c639c6ee5,5-15-24_train-ready_all_carts.csv,5-15-24_Cart20,0.05,1.3615286708758745,1.1194937031826615,1.8203265969300035,True,0.700832893747342,2.5475537117159384,0.2751003405833147
ee4d4d2a08966f4c639c6ee5,5-15-24_train-ready_all_carts.csv,5-15-24_Cart20,0.15,1.7387227837898602,1.58070614522811,2.1123929206244934,True,0.5316867753963834,2.5475537117159384,0.2087048343480298
ee4d4d2a08966f4c639c6ee5,5-15-24_train-ready_all_carts.csv,5-15-24_Cart20,0.25,2.046253988734975,1.9375396100398956,2.359676518329918,True,0.4221369082900224,2.5475537117159384,0.16570284910918973
ee4d4d2a08966f4c639c6ee5,5-15-24_train-ready_all_carts.csv,5-15-24_Cart20,0.35,2.471432394164476,0.0,2.347153595145229,False,2.347153595145229,2.5475537117159384,0.9213362546002113
ee4d4d2a08966f4c639c6ee5,5-15-24_train-ready_all_carts.csv,5-15-24_Cart20,0.45,0.5236578931187967,0.0,1.9091060895088159,True,1.9091060895088159,2.5475537117159384,0.7493879641198663
ee4d4d2a08966f4c639c6ee5,5-15-24_train-ready_all_carts.csv,5-15-24_Cart20,0.55,0.7212013684625014,0.4119932271698301,0.9342545438151403,True,0.5222613166453102,2.5475537117159384,0.2050050266824538
ee4d4d2a08966f4c639c6ee5,5-15-24_train-ready_all_carts.csv,5-15-24_Cart20,0.65,3.296200377611323,0.7820793636789073,1.7972780605372234,False,1.0151986968583162,2.5475537117159384,0.39849942797654136
ee4d4d2a08966f4c639c6ee5,5-15-24_train-ready_all_carts.csv,5-15-24_Cart20,0.75,1.668455287531268,1.4061242234644826,2.354941826102463,True,0.9488176026379804,2.5475537117159384,0.3724426292856812
ee4d4d2a08966f4c639c6ee5,5-15-24_train-ready_all_carts.csv,5-15-24_Cart20,0.85,2.097780600558723,1.9941727792059907,2.3559229132609674,True,0.3617501340549767,2.5475537117159384,0.14199902141074588
ee4d4d2a08966f4c639c6ee5,5-15-24_train-ready_all_carts.csv,5-15-24_Cart20,0.95,2.2893708424411128,1.9370647332697741,2.8644497136924394,True,0.9273849804226653,2.5475537117159384,0.36402960854474503
28c40dc7abcb2925c9a001ee,5-15-24_train-ready_all_carts.csv,5-15-24_Cart24,0.05,1.007289262511336,0.5324523898261891,1.3255987971093015,True,0.7931464072831124,5.21198444766725,0.15217743169554243
28c40dc7abcb2925c9a001ee,5-15-24_train-ready_all_carts.csv,5-15-24_Cart24,0.15,1.5664958514484901,1.30931518160095,2.574980839457513,True,1.2656656578565628,5.21198444766725,0.24283757378114246
28c40dc7abcb2925c9a001ee,5-15-24_train-ready_all_carts.csv,5-15-24_Cart24,0.25,2.328595339173466,1.863693259424271,2.8501802449320617,True,0.9864869855077907,5.21198444766725,0.18927281833109016
28c40dc7abcb2925c9a001ee,5-15-24_train-ready_all_carts.csv,5-15-24_Cart24,0.35,2.9470643099629052,2.476039787359782,3.543316654296303,True,1.067276866936521,5.21198444766725,0.20477360929467212
28c40dc7abcb2925c9a001ee,5-15-24_train-ready_all_carts.csv,5-15-24_Cart24,0.45,3.63116847075619,2.775415608481435,4.136327784856989,True,1.3609121763755536,5.21198444766725,0.2611120946426966
28c40dc7abcb2925c9a001ee,5-15-24_train-ready_all_carts.csv,5-15-24_Cart24,0.55,4.151128299906047,3.6349640746657697,4.7382703240356365,True,1.1033062493698669,5.21198444766725,0.2116864047558082
28c40dc7abcb2925c9a001ee,5-15-24_train-ready_all_carts.csv,5-15-24_Cart24,0.65,4.758614489898031,4.426834263547683,5.211502586263762,True,0.7846683227160796,5.21198444766725,0.15055077976437112
28c40dc7abcb2925c9a001ee,5-15-24_train-ready_all_carts.csv,5-15-24_Cart24,0.75,4.782307945885647,4.942949794212054,6.164920096250838,False,1.221970302038784,5.21198444766725,0.23445394250662172
28c40dc7abcb2925c9a001ee,5-15-24_train-ready_all_carts.csv,5-15-24_Cart24,0.85,5.61710861836193,5.539965723733955,6.478359618778026,True,0.9383938950440713,5.21198444766725,0.18004541350158332
28c40dc7abcb2925c9a001ee,5-15-24_train-ready_all_carts.csv,5-15-24_Cart24,0.95,5.422536212990243,4.566509730707182,6.988386389396416,True,2.421876658689234,5.21198444766725,0.4646745751079905
b01691196541214e803e25be,5-15-24_train-ready_all_carts.csv,5-15-24_Cart25,0.05,1.0174647854988637,0.5408990588069558,1.4514667524688003,True,0.9105676936618445,5.0209025056990555,0.1813553823497449
b01691196541214e803e25be,5-15-24_train-ready_all_carts.csv,5-15-24_Cart25,0.15,1.6789294010473925,1.4388148161694638,2.0096831431427136,True,0.5708683269732497,5.0209025056990555,0.11369834931574085
b01691196541214e803e25be,5-15-24_train-ready_all_carts.csv,5-15-24_Cart25,0.25,2.3853231747634855,1.9271821362480934,3.5830419202987347,True,1.6558597840506413,5.0209025056990555,0.3297932557286526
b01691196541214e803e25be,5-15-24_train-ready_all_carts.csv,5-15-24_Cart25,0.35,3.0583441536702427,2.736271769744499,3.676117146651487,True,0.9398453769069879,5.0209025056990555,0.18718654182992028
b01691196541214e803e25be,5-15-24_train-ready_all_carts.csv,5-15-24_Cart25,0.45,3.706527189367686,2.80363904639231,4.042386167289026,True,1.2387471208967158,5.0209025056990555,0.24671801921878708
b01691196541214e803e25be,5-15-24_train-ready_all_carts.csv,5-15-24_Cart25,0.55,4.284710280736177,3.730619728168761,4.6658805596072686,True,0.9352608314385074,5.0209025056990555,0.1862734499180027
b01691196541214e803e25be,5-15-24_train-ready_all_carts.csv,5-15-24_Cart25,0.65,4.763932394163582,0.0,4.632897380360932,False,4.632897380360932,5.0209025056990555,0.9227220355508373
b01691196541214e803e25be,5-15-24_train-ready_all_carts.csv,5-15-24_Cart25,0.75,4.108464505871992,0.0,4.6915619131965665,True,4.6915619131965665,5.0209025056990555,0.934406096886234
b01691196541214e803e25be,5-15-24_train-ready_all_carts.csv,5-15-24_Cart25,0.85,4.8198324041724625,4.435639679365833,5.041003131724381,True,0.6053634523585476,5.0209025056990555,0.12056865308008274
b01691196541214e803e25be,5-15-24_train-ready_all_carts.csv,5-15-24_Cart25,0.95,5.288308338782483,4.296034422321804,5.640596857361637,True,1.3445624350398333,5.0209025056990555,0.26779297815754566
e65b22c912c3753f39638cd1,5-15-24_train-ready_all_carts.csv,5-15-24_Cart26,0.05,0.6359115324410555,0.8387209853179225,3.3645011646196235,False,2.5257801793017007,4.898330418865074,0.5156410375204773
e65b22c912c3753f39638cd1,5-15-24_train-ready_all_carts.csv,5-15-24_Cart26,0.15,1.1237879583641603,0.8482966634919951,3.3549254864455507,True,2.5066288229535556,4.898330418865074,0.5117312652694288
e65b22c912c3753f39638cd1,5-15-24_train-ready_all_carts.csv,5-15-24_Cart26,0.25,1.7443478101979257,0.9395092211256293,2.19705503757668,True,1.257545816451051,4.898330418865074,0.2567294790093846
e65b22c912c3753f39638cd1,5-15-24_train-ready_all_carts.csv,5-15-24_Cart26,0.35,2.22773968062325,1.661469301181896,2.5528579431175675,True,0.8913886419356716,4.898330418865074,0.18197805491084107
e65b22c912c3753f39638cd1,5-15-24_train-ready_all_carts.csv,5-15-24_Cart26,0.45,2.433258872539439,1.739117525003957,3.9500105816817532,True,2.2108930566777962,4.898330418865074,0.4513564556941531
e65b22c912c3753f39638cd1,5-15-24_train-ready_all_carts.csv,5-15-24_Cart26,0.55,2.9547881128331803,2.751516529268122,3.9612621055800927,True,1.2097455763119709,4.898330418865074,0.24697100294680913
e65b22c912c3753f39638cd1,5-15-24_train-ready_all_carts.csv,5-15-24_Cart26,0.65,3.407634334383319,2.964863672811231,3.7877913671632446,True,0.8229276943520136,4.898330418865074,0.16800167076983
e65b22c912c3753f39638cd1,5-15-24_train-ready_all_carts.csv,5-15-24_Cart26,0.75,3.836580074324411,3.468497246917066,4.240663709498521,True,0.7721664625814548,4.898330418865074,0.1576387047324511
e65b22c912c3753f39638cd1,5-15-24_train-ready_all_carts.csv,5-15-24_Cart26,0.85,4.888655250809496,3.9929291281562893,4.861403457480253,False,0.8684743293239636,4.898330418865074,0.17730007064839576
e65b22c912c3753f39638cd1,5-15-24_train-ready_all_carts.csv,5-15-24_Cart26,0.95,4.375408355627799,4.130048409184771,5.5268196896619095,True,1.3967712804771386,4.898330418865074,0.28515252362268484
b8e2763c82876b124ac4b78b,5-15-24_train-ready_all_carts.csv,5-15-24_Cart38,0.05,0.9729701662933945,0.47711456954223547,1.20024113762615,True,0.7231265680839145,7.284846170360041,0.09926449387855438
b8e2763c82876b124ac4b78b,5-15-24_train-ready_all_carts.csv,5-15-24_Cart38,0.15,2.0510406296627988,1.182688978964167,2.300481406719038,True,1.117792427754871,7.284846170360041,0.1534407730259081
b8e2763c82876b124ac4b78b,5-15-24_train-ready_all_carts.csv,5-15-24_Cart38,0.25,2.493808964387779,1.8107746741935893,2.927737889247678,True,1.116963215054089,7.284846170360041,0.15332694595511068
b8e2763c82876b124ac4b78b,5-15-24_train-ready_all_carts.csv,5-15-24_Cart38,0.35,3.1629572884960786,2.6980641284978804,3.6844579282704837,True,0.9863937997726033,7.284846170360041,0.1354035180297915
b8e2763c82876b124ac4b78b,5-15-24_train-ready_all_carts.csv,5-15-24_Cart38,0.45,3.794699359600047,3.2697496033319156,4.665309215027054,True,1.395559611695138,7.284846170360041,0.19157022386735792
b8e2763c82876b124ac4b78b,5-15-24_train-ready_all_carts.csv,5-15-24_Cart38,0.55,4.623392523044613,3.9739752408238784,5.0548513525739125,True,1.080876111750034,7.284846170360041,0.14837322387778212
b8e2763c82876b124ac4b78b,5-15-24_train-ready_all_carts.csv,5-15-24_Cart38,0.65,5.137403046705985,4.634029176552919,6.523635734510009,True,1.88960655795709,7.284846170360041,0.25938866981781433
b8e2763c82876b124ac4b78b,5-15-24_train-ready_all_carts.csv,5-15-24_Cart38,0.75,5.670263750158895,5.325331682993708,6.5181377880874205,True,1.1928061050937124,7.284846170360041,0.16373799490055121
b8e2763c82876b124ac4b78b,5-15-24_train-ready_all_carts.csv,5-15-24_Cart38,0.85,6.265278977254406,5.823588017026612,6.948275037773519,True,1.124687020746907,7.284846170360041,0.15438720248108154
b8e2763c82876b124ac4b78b,5-15-24_train-ready_all_carts.csv,5-15-24_Cart38,0.95,7.005520157113761,5.620326383482688,8.183805905778557,True,2.5634795222958697,7.284846170360041,0.3518920595366771
8c331c7dacbc4d630a5a0dd5,5-15-24_train-ready_all_carts.csv,5-15-24_Cart59,0.05,1.2542132424985482,0.8261743059631192,1.9280695502902956,True,1.1018952443271763,4.266564225861405,0.25826289866870744
8c331c7dacbc4d630a5a0dd5,5-15-24_train-ready_all_carts.csv,5-15-24_Cart59,0.15,1.7651035514356477,1.148776138045497,2.048598871007678,True,0.8998227329621811,4.266564225861405,0.21090101667941255
8c331c7dacbc4d630a5a0dd5,5-15-24_train-ready_all_carts.csv,5-15-24_Cart59,0.25,2.6999536653655865,1.977418270813231,2.3758620731311546,False,0.39844380231792353,4.266564225861405,0.09338750836159722
8c331c7dacbc4d630a5a0dd5,5-15-24_train-ready_all_carts.csv,5-15-24_Cart59,0.35,2.5825038827333167,2.258027772442778,2.810610845868457,True,0.5525830734256791,4.266564225861405,0.1295147674272065
8c331c7dacbc4d630a5a0dd5,5-15-24_train-ready_all_carts.csv,5-15-24_Cart59,0.45,3.085839148277916,2.5515372053203493,3.909978349189618,True,1.3584411438692685,4.266564225861405,0.31839228755428
8c331c7dacbc4d630a5a0dd5,5-15-24_train-ready_all_carts.csv,5-15-24_Cart59,0.55,3.5119536830816576,3.0504208247987203,4.523268843667549,True,1.4728480188688287,4.266564225861405,0.3452070426928744
8c331c7dacbc4d630a5a0dd5,5-15-24_train-ready_all_carts.csv,5-15-24_Cart59,0.65,3.391103485794078,3.387569248633398,4.495241043393025,True,1.1076717947596273,4.266564225861405,0.259616810183138
8c331c7dacbc4d630a5a0dd5,5-15-24_train-ready_all_carts.csv,5-15-24_Cart59,0.75,4.361674961542865,3.3907892674194855,4.805865339053306,True,1.4150760716338207,4.266564225861405,0.3316664174551648
8c331c7dacbc4d630a5a0dd5,5-15-24_train-ready_all_carts.csv,5-15-24_Cart59,0.85,5.01073189465832,4.591988314584582,5.3119038800742775,True,0.7199155654896954,4.266564225861405,0.16873426189766236
8c331c7dacbc4d630a5a0dd5,5-15-24_train-ready_all_carts.csv,5-15-24_Cart59,0.95,5.417389348295349,3.643079378560494,5.729415097845849,True,2.0863357192853553,4.266564225861405,0.4889966748043342
27b20e86c61a1afe804649e1,5-15-24_train-ready_all_carts.csv,5-15-24_Cart6,0.05,1.5177464641327698,1.2854435331694656,2.0592459405534833,True,0.7738024073840177,5.20209339458573,0.14874827279905836
27b20e86c61a1afe804649e1,5-15-24_train-ready_all_carts.csv,5-15-24_Cart6,0.15,2.1218655475597825,1.8702957598850272,2.802570024498541,True,0.932274264613514,5.20209339458573,0.1792113662518656
27b20e86c61a1afe804649e1,5-15-24_train-ready_all_carts.csv,5-15-24_Cart6,0.25,2.8847345095320254,2.0464240723927394,3.142044617154353,True,1.0956205447616134,5.20209339458573,0.21061147150912762
27b20e86c61a1afe804649e1,5-15-24_train-ready_all_carts.csv,5-15-24_Cart6,0.35,3.4792461206817444,2.9984299307781077,3.7386631718072683,True,0.7402332410291605,5.20209339458573,0.14229526171129214
27b20e86c61a1afe804649e1,5-15-24_train-ready_all_carts.csv,5-15-24_Cart6,0.45,3.9042191809653906,3.5213568368778736,4.2121949187919245,True,0.6908380819140509,5.20209339458573,0.1328000152079288
27b20e86c61a1afe804649e1,5-15-24_train-ready_all_carts.csv,5-15-24_Cart6,0.55,4.169211188812261,3.886936363381433,4.906668833525146,True,1.0197324701437127,5.20209339458573,0.19602348377771087
27b20e86c61a1afe804649e1,5-15-24_train-ready_all_carts.csv,5-15-24_Cart6,0.65,4.5177106324302585,4.145078974485851,4.872495379908979,True,0.7274164054231278,5.20209339458573,0.1398314774933132
27b20e86c61a1afe804649e1,5-15-24_train-ready_all_carts.csv,5-15-24_Cart6,0.75,5.023328989917971,4.516760435955943,4.827341507958348,False,0.3105810720024049,5.20209339458573,0.05970309420543153
27b20e86c61a1afe804649e1,5-15-24_train-ready_all_carts.csv,5-15-24_Cart6,0.85,5.212046140721906,4.514757060324137,5.452564823548315,True,0.9378077632241775,5.20209339458573,0.18027507237763848
27b20e86c61a1afe804649e1,5-15-24_train-ready_all_carts.csv,5-15-24_Cart6,0.95,5.567723646143014,4.56186697270401,5.961623689923736,True,1.3997567172197263,5.20209339458573,0.2690756607093165
6a59400d3248daecb51616c8,5-15-24_train-ready_all_carts.csv,5-15-24_Cart60,0.05,1.444668602590367,0.4926873746984011,2.436849956990517,True,1.944162582292116,5.326257412465949,0.3650147620995299
6a59400d3248daecb51616c8,5-15-24_train-ready_all_carts.csv,5-15-24_Cart60,0.15,2.184199219867028,1.2432757817761766,2.472720068746441,True,1.2294442869702642,5.326257412465949,0.23082705017087343
6a59400d3248daecb51616c8,5-15-24_train-ready_all_carts.csv,5-15-24_Cart60,0.25,2.898993119380453,2.3856610192670433,3.2097141432386938,True,0.8240531239716504,5.326257412465949,0.15471522687637632
